position	text_id	difference	html
1680 	19660 	15 	the language spoken in <span style="background-color: #ffff00">the philippines</span> is <span style="background-color: #ffff00">philippine spanish</span> and <span style="background-color: #ffff00">batchoy</span> is eaten there . ethnic groups include <span style="background-color: #ffff00">the llocano people</span> and <span style="background-color: #ffff00">the moro people</span> .
1567 	19547 	15 	<span style="background-color: #ffff00">damon wayans jr</span> starred in <span style="background-color: #ffff00">the film big hero 6</span> which also included <span style="background-color: #ffff00">the character of baymax</span> who was created by <span style="background-color: #ffff00">the american</span> , <span style="background-color: #ffff00">duncan rouleau</span> .
1717 	19697 	15 	the fullname of <span style="background-color: #ffff00">a.s. gubbio 1910</span> is associazione sportiva gubbio 1910 srl and <span style="background-color: #ffff00">they</span> competed in <span style="background-color: #ffff00">the 2014</span> season . <span style="background-color: #ffff00">their</span> ground is called <span style="background-color: #ffff00">the stadio pietro barbetti</span> and <span style="background-color: #ffff00">they</span> have <span style="background-color: #ffff00">5300</span> members .
1418 	19398 	15 	<span style="background-color: #ffff00">the pakistan civil aviation authority</span> has headquarters at <span style="background-color: #ffff00">jinnah international airport</span> and governs <span style="background-color: #ffff00">the allama iqbal international airport</span> in <span style="background-color: #ffff00">punjab , pakistan</span> which is lead by <span style="background-color: #ffff00">the provincial assembly of the punjab</span> .
1554 	19534 	15 	<span style="background-color: #ffff00">addis ababa</span> , <span style="background-color: #ffff00">ethiopia</span> is home to <span style="background-color: #ffff00">addis ababa stadium</span> and <span style="background-color: #ffff00">the addis ababa city hall</span> . the name of the leader in <span style="background-color: #ffff00">ethiopia</span> is <span style="background-color: #ffff00">malatu teshome</span> .
1452 	19432 	15 	<span style="background-color: #ffff00">ardmore airport ( new zealand ) 's</span> 3rd runway is surfaced with <span style="background-color: #ffff00">poaceae</span> . <span style="background-color: #ffff00">poaceae</span> belongs to the <span style="background-color: #ffff00">poales</span> and <span style="background-color: #ffff00">commelinids</span> order and classified as <span style="background-color: #ffff00">monocotyledon</span> .
1601 	19581 	15 	<span style="background-color: #ffff00">the bacon explosion</span> comes from <span style="background-color: #ffff00">the kansas city metro area</span> in <span style="background-color: #ffff00">the u.s.</span> . the main ingredient in <span style="background-color: #ffff00">it</span> is <span style="background-color: #ffff00">bacon</span> and also includes <span style="background-color: #ffff00">sausage</span> .
1498 	19478 	15 	construction beginning in <span style="background-color: #ffff00">january 2014</span> , <span style="background-color: #ffff00">postmodern art</span>  <span style="background-color: #ffff00">250 delaware avenue</span> has 12 floors with a total area of 30843.8 square meters .
1503 	19483 	15 	<span style="background-color: #ffff00">300 north lasalle</span> is situated in <span style="background-color: #ffff00">chicago</span> which is part of <span style="background-color: #ffff00">the dupage county</span> in <span style="background-color: #ffff00">illinois</span> located in <span style="background-color: #ffff00">the u.s. susana mendoza is currently the leader of chicago</span> .
1684 	19664 	15 	<span style="background-color: #ffff00">the euro</span> is the currency in <span style="background-color: #ffff00">spain</span> , where the leader is <span style="background-color: #ffff00">felipe vi</span> and <span style="background-color: #ffff00">spaniards</span> are an ethnic group . <span style="background-color: #ffff00">spain</span> is also the home of <span style="background-color: #ffff00">the traditional dish arròs negre</span> .
1468 	19448 	15 	<span style="background-color: #ffff00">united states</span> national <span style="background-color: #ffff00">alan bean</span> was a crew member of <span style="background-color: #ffff00">nasa 's</span>  <span style="background-color: #ffff00">apollo 12</span> mission under commander <span style="background-color: #ffff00">david s cott</span> .
1608 	19588 	15 	<span style="background-color: #ffff00">the bacon sandwich</span> , of which an ingredient is <span style="background-color: #ffff00">bacon</span> , has a variation called <span style="background-color: #ffff00">the blt</span> and has different names including : bacon butty , bacon sarnie , rasher sandwich , bacon sanger , piece 'n bacon , bacon cob , bacon barm and bacon muffin .
1715 	19695 	15 	the full name of <span style="background-color: #ffff00">a.s. gubbio 1910</span> is associazione sportiva gubbio 1910 srl .  <span style="background-color: #ffff00">the club</span> has <span style="background-color: #ffff00">5300</span> members and has a ground in <span style="background-color: #ffff00">italy</span> . <span style="background-color: #ffff00">it</span> competed in <span style="background-color: #ffff00">the 2014</span> season .
1397 	19377 	15 	<span style="background-color: #ffff00">adolfo suarez madrid-barajas airport</span> is located in <span style="background-color: #ffff00">alcobendas</span> , <span style="background-color: #ffff00">spain</span> . <span style="background-color: #ffff00">the airport</span> is operated by <span style="background-color: #ffff00">enaire</span> .
1645 	19625 	15 	<span style="background-color: #ffff00">beef kway teow</span> comes from <span style="background-color: #ffff00">the singapore region</span> where <span style="background-color: #ffff00">the english language</span> is spoken . <span style="background-color: #ffff00">the dish</span> is found in the countries of indonesia and <span style="background-color: #ffff00">singapore</span> . the leader of singapore is <span style="background-color: #ffff00">tony tan</span> .
1481 	19461 	15 	<span style="background-color: #ffff00">elliot see</span> attended <span style="background-color: #ffff00">the university of texas in austin</span> . <span style="background-color: #ffff00">he</span> became <span style="background-color: #ffff00">a test pilot</span> . <span style="background-color: #ffff00">he</span> died in <span style="background-color: #ffff00">st. louis</span> on 1966-02-28 .
1631 	19611 	15 	<span style="background-color: #ffff00">bandeja paisa</span> is a typical <span style="background-color: #ffff00">colombian</span> dish from <span style="background-color: #ffff00">the paisa region</span> and contains the ingredients : <span style="background-color: #ffff00">red beans , pork belly , white rice , ground meat , chicharon , fried egg , plantain ( patacones ) , chorizo , arepa , hogao sauce , black pudding ( morcilla ) , avocado and lemon</span> .
1746 	19726 	15 	the `` associazione sportiva roma s.p.a. '' is the non-abbreviated name of <span style="background-color: #ffff00">a.s. roma</span> with <span style="background-color: #ffff00">their</span> ground in <span style="background-color: #ffff00">stadio olimpico</span> . <span style="background-color: #ffff00">a.s. roma</span> play in <span style="background-color: #ffff00">serie a</span> whose current champions are <span style="background-color: #ffff00">juventus f.c.</span> .
1692 	19672 	15 	<span style="background-color: #ffff00">the baku turkish martyrs memorial</span> has been dedicated to ottoman army soldiers killed in the battle of <span style="background-color: #ffff00">baku</span> and is located in <span style="background-color: #ffff00">azerbaijan 's</span> capital baku . <span style="background-color: #ffff00">the memorial</span> was designed by hüseyin bütüner and hilmi güner .
1722 	19702 	15 	<span style="background-color: #ffff00">stadio armando picchi 's</span> is home to <span style="background-color: #ffff00">a s livorno calcio</span> ( livorno calcio s.p.a. ) . <span style="background-color: #ffff00">they</span> have <span style="background-color: #ffff00">19238</span> members and played <span style="background-color: #ffff00">the 2014-15 serie b season</span> .
1702 	19682 	15 	<span style="background-color: #ffff00">artur rasizade</span> is <span style="background-color: #ffff00">the prime minister of azerbaijan</span> . <span style="background-color: #ffff00">azerbaijan</span> is the location of <span style="background-color: #ffff00">the baku turkish martyrs memorial</span> which is dedicated to the soldiers of the ottoman army killed in the battle of baku .
1541 	19521 	15 	<span style="background-color: #ffff00">ampara hospital</span> is located in <span style="background-color: #ffff00">eastern province , sri lanka</span> . the currency of <span style="background-color: #ffff00">sri lanka</span> is <span style="background-color: #ffff00">the sri lankan rupee</span> and the leader of <span style="background-color: #ffff00">the country</span> is <span style="background-color: #ffff00">ranil wickremesinghe</span> .
1703 	19683 	15 	<span style="background-color: #ffff00">the</span> full name of <span style="background-color: #ffff00">a.c. chievo verona</span> is associazione calcio chievoverona s.r.l. and <span style="background-color: #ffff00">their</span> home ground in verona , italy holds <span style="background-color: #ffff00">39371</span> fans . <span style="background-color: #ffff00">the club</span> played the 2014-15 season in serie a.
1450 	19430 	15 	<span style="background-color: #ffff00">poaceae</span> is of the order <span style="background-color: #ffff00">poales</span> , the class of <span style="background-color: #ffff00">monocotyledon</span> and belongs to the order of <span style="background-color: #ffff00">commelinids</span> . <span style="background-color: #ffff00">it</span> constitutes the surface of the 3rd runway at <span style="background-color: #ffff00">ardmore airport in new zealand</span> .
1803 	19783 	15 	<span style="background-color: #ffff00">cornell university</span> is located in the city of <span style="background-color: #ffff00">ithaca</span> , <span style="background-color: #ffff00">new york , it</span> 's affiliated with <span style="background-color: #ffff00">the association of american universities</span> and publishes <span style="background-color: #ffff00">the administrative science quarterly</span> .
1819 	19799 	15 	<span style="background-color: #ffff00">the book alcatraz versus the evil librarians</span> originated in <span style="background-color: #ffff00">the u.s.</span> where <span style="background-color: #ffff00">native americans</span> make up many of the countries ethnic groups . <span style="background-color: #ffff00">english</span> is the national language of both <span style="background-color: #ffff00">great britain</span> and <span style="background-color: #ffff00">the united states</span> .
1544 	19524 	15 	<span style="background-color: #ffff00">julia morgan</span> , born in <span style="background-color: #ffff00">san francisco</span> and designer of many significant buildings , including <span style="background-color: #ffff00">the los angeles herald examiner building</span> and <span style="background-color: #ffff00">the asilomar state beach</span> , was also the architect of <span style="background-color: #ffff00">the grounds of asilomar conference</span> .
1821 	19801 	15 	in <span style="background-color: #ffff00">the united kingdom</span> , the prime minister is <span style="background-color: #ffff00">david cameron</span> and the queen is <span style="background-color: #ffff00">elizabeth ii</span> . <span style="background-color: #ffff00">the aids journal</span> was published in <span style="background-color: #ffff00">the united kingdom</span> by <span style="background-color: #ffff00">lippincott , williams & wilkins</span> .
1698 	19678 	15 	<span style="background-color: #ffff00">artur rasizade</span> was an <span style="background-color: #ffff00">azerbaijan</span> leader . <span style="background-color: #ffff00">baku turkish martyrs ' memorial</span> is made of red granite and white marble , is dedicated to the ottoman army soldiers killed in the battle of baku and located in <span style="background-color: #ffff00">azerbaijan</span> .
1603 	19583 	15 	<span style="background-color: #ffff00">bacon explosion</span> is from <span style="background-color: #ffff00">the kansas city metropolitan area</span> of <span style="background-color: #ffff00">the united states</span> . the main ingredient is <span style="background-color: #ffff00">bacon</span> along with <span style="background-color: #ffff00">sausage</span> .
1790 	19770 	15 	<span style="background-color: #ffff00">english</span> is spoken in <span style="background-color: #ffff00">great britain</span> and is the language used in <span style="background-color: #ffff00">a severed wasp</span> . <span style="background-color: #ffff00">the book</span> originates from <span style="background-color: #ffff00">the united states</span> where <span style="background-color: #ffff00">the african americans</span> are an ethnic group , .
1526 	19506 	15 	<span style="background-color: #ffff00">the akita prefecture</span> , where <span style="background-color: #ffff00">the akita museum of art</span> is located , is part of the country of <span style="background-color: #ffff00">japan</span> a country where <span style="background-color: #ffff00">one</span> of the ethnic groups is <span style="background-color: #ffff00">filipinos</span> .
1600 	19580 	15 	<span style="background-color: #ffff00">asam pedas</span> is found in <span style="background-color: #ffff00">malaysia</span> , originating from <span style="background-color: #ffff00">sumatra</span> . <span style="background-color: #ffff00">sumatra</span> is home to <span style="background-color: #ffff00">the minangkabau people</span> and <span style="background-color: #ffff00">malaysia</span> , <span style="background-color: #ffff00">the malay people</span> .
1571 	19551 	15 	<span style="background-color: #ffff00">duncan rouleau</span> , who is <span style="background-color: #ffff00">american</span> , created <span style="background-color: #ffff00">the character baymax</span> , which appeared in <span style="background-color: #ffff00">the movie big hero 6</span> starring <span style="background-color: #ffff00">jamie chung</span> .
1748 	19728 	15 	<span style="background-color: #ffff00">a.s. roma</span> play in <span style="background-color: #ffff00">serie a</span> where <span style="background-color: #ffff00">juventus f.c</span> are among there former champions . there full name is associazione sportiva roma s.p.a. and <span style="background-color: #ffff00">they</span> play at <span style="background-color: #ffff00">the stadio olimpico</span> .
1556 	19536 	15 	<span style="background-color: #ffff00">mulata teshome</span> is an <span style="background-color: #ffff00">ethiopian</span> leader . <span style="background-color: #ffff00">addis ababa city hall</span> is located in <span style="background-color: #ffff00">addis ababa</span> , <span style="background-color: #ffff00">ethopia</span> . <span style="background-color: #ffff00">addis ababa stadium</span> is part of <span style="background-color: #ffff00">addid ababa</span> .
1417 	19397 	15 	<span style="background-color: #ffff00">the united states air force</span> , who fought in <span style="background-color: #ffff00">the invasion of grenada</span> operates <span style="background-color: #ffff00">the al asad airbase</span> . <span style="background-color: #ffff00">the usaf</span> fly <span style="background-color: #ffff00">lockheed ac-130 aircraft</span> from aircraft carriers , in addition to <span style="background-color: #ffff00">the general dynamics f-16 fighting falcon</span> .
1738 	19718 	15 	3000 member strong <span style="background-color: #ffff00">akron summit assault</span> , fullname `` akron metro futbol club summit assault '' , play in <span style="background-color: #ffff00">the 2011 pdl season</span> . denzil antonio was previously <span style="background-color: #ffff00">their</span> manager .
1574 	19554 	15 	<span style="background-color: #ffff00">maya rudolph</span> stars in <span style="background-color: #ffff00">big hero 6</span> in which <span style="background-color: #ffff00">the character baymax</span> also appears . <span style="background-color: #ffff00">baymax</span> was created by <span style="background-color: #ffff00">the american</span> , <span style="background-color: #ffff00">duncan rouleau</span> .
1694 	19674 	15 	<span style="background-color: #ffff00">baku</span> is the capital of <span style="background-color: #ffff00">azerbaijan</span> and the leader of <span style="background-color: #ffff00">the legislature ( the national assembly )</span> is <span style="background-color: #ffff00">artur rasizade</span> . <span style="background-color: #ffff00">azerbaijan</span> is the location of <span style="background-color: #ffff00">the baku turkish martyrs memorial</span> .
1666 	19646 	15 	<span style="background-color: #ffff00">bakso</span> is <span style="background-color: #ffff00">a chinese dish</span> found in <span style="background-color: #ffff00">indonesia</span> , the leader of which is <span style="background-color: #ffff00">jusuf kalla</span> . <span style="background-color: #ffff00">jakarta</span> is the capital of <span style="background-color: #ffff00">indonesia</span> .
1771 	19751 	14 	<span style="background-color: #ffff00">the school of business and social sciences at the aarhus university</span> was established in <span style="background-color: #ffff00">1928</span> in <span style="background-color: #ffff00">denmark</span> . <span style="background-color: #ffff00">it</span> has an academic staff of <span style="background-color: #ffff00">737</span> and a student body of <span style="background-color: #ffff00">16000</span> .
1617 	19597 	14 	<span style="background-color: #ffff00">baked alaska</span> contains : <span style="background-color: #ffff00">ice cream , sponge cake ( christmas pudding ) and meringue</span> . <span style="background-color: #ffff00">it</span> is found in hong kong , new york and paris . the origins are either france , canada or the united states .
1466 	19446 	14 	the 2nd runway at <span style="background-color: #ffff00">ardmore airport ( new zealand )</span> is made of <span style="background-color: #ffff00">poaceae</span> . <span style="background-color: #ffff00">poaceae</span> is <span style="background-color: #ffff00">a flowering plant</span> in the class of <span style="background-color: #ffff00">monocotyledon</span> in the order of <span style="background-color: #ffff00">commelinids</span> .
1449 	19429 	14 	<span style="background-color: #ffff00">appleton international airport</span> serves <span style="background-color: #ffff00">appleton</span> in <span style="background-color: #ffff00">greenville , wisconsin</span> . both <span style="background-color: #ffff00">menasha ( town )</span> and <span style="background-color: #ffff00">dale</span> are parts of <span style="background-color: #ffff00">greenville</span> .
1620 	19600 	14 	<span style="background-color: #ffff00">the bakewell tart</span> is popular in <span style="background-color: #ffff00">the derbyshire dales area</span> which is part of <span style="background-color: #ffff00">derbyshire</span> . <span style="background-color: #ffff00">it 's</span> a variant of <span style="background-color: #ffff00">bakewell pudding</span> and uses <span style="background-color: #ffff00">frangipane</span> .
1502 	19482 	14 	<span style="background-color: #ffff00">300 north lasalle</span> is located in <span style="background-color: #ffff00">chicago</span> , <span style="background-color: #ffff00">dupage county , illinois</span> . the leader or <span style="background-color: #ffff00">chicago</span> is <span style="background-color: #ffff00">susana mendoza</span> .
1557 	19537 	14 	the leader of <span style="background-color: #ffff00">the us</span> is known as <span style="background-color: #ffff00">the president</span> and the capital city is <span style="background-color: #ffff00">washington dc</span> . one of <span style="background-color: #ffff00">the country 's</span> leaders if <span style="background-color: #ffff00">paul ryan</span> and <span style="background-color: #ffff00">it</span> is the location of <span style="background-color: #ffff00">250 delaware avenue</span> .
1704 	19684 	14 	<span style="background-color: #ffff00">a.c. chievo verona</span> played <span style="background-color: #ffff00">the 2014-15 season in serie a</span> and has <span style="background-color: #ffff00">39371</span> members . <span style="background-color: #ffff00">their</span> full name is `` associazione calcio chievoverona s.r.l. '' and <span style="background-color: #ffff00">their</span> home ground is in verona , italy .
1606 	19586 	14 	<span style="background-color: #ffff00">the bacon explosion</span> originates from <span style="background-color: #ffff00">the united states</span> . <span style="background-color: #ffff00">the u.s.</span> boasts leader <span style="background-color: #ffff00">paul ryan</span> , is home to <span style="background-color: #ffff00">asian americans</span> and has <span style="background-color: #ffff00">its</span> capital in <span style="background-color: #ffff00">washington</span> d.c.
1493 	19473 	14 	<span style="background-color: #ffff00">11 diagonal street</span> is located in <span style="background-color: #ffff00">south africa</span> , of which <span style="background-color: #ffff00">cape town</span> is the capital . two ethnic groups within <span style="background-color: #ffff00">south africa</span> are <span style="background-color: #ffff00">the asian south africans</span> , and <span style="background-color: #ffff00">white south africans</span> .
1425 	19405 	14 	serving the city of <span style="background-color: #ffff00">amsterdam</span> , <span style="background-color: #ffff00">amsterdam airport schipol</span> is -3.3528 above sea level . <span style="background-color: #ffff00">amsterdam airport schiphol 's</span> runway length is 2014.0 and <span style="background-color: #ffff00">it</span> has the runway name , <span style="background-color: #ffff00">06/24 kaagbaan</span> .
1550 	19530 	14 	<span style="background-color: #ffff00">asser levy public baths</span> is located in <span style="background-color: #ffff00">new york city</span> , on <span style="background-color: #ffff00">manhattan island</span> , <span style="background-color: #ffff00">new york</span> , in <span style="background-color: #ffff00">the united states</span> . <span style="background-color: #ffff00">new york city</span> was part of what was <span style="background-color: #ffff00">new netherland</span> .
1614 	19594 	14 	<span style="background-color: #ffff00">bacon sandwich</span> originates from <span style="background-color: #ffff00">the united kingdom</span> and <span style="background-color: #ffff00">its</span> main ingredients are bread , bacon with ketchup or brown sauce . <span style="background-color: #ffff00">it</span> has different names including : bacon butty , bacon sarnie , rasher sandwich , bacon sanger , piece 'n bacon , bacon cob , bacon barm and bacon muffin .
1621 	19601 	14 	<span style="background-color: #ffff00">bakewell tart</span> , a variation of <span style="background-color: #ffff00">bakewell pudding</span> , includes the ingredient <span style="background-color: #ffff00">frangipane</span> and originates from <span style="background-color: #ffff00">the derbyshire dales</span> region of <span style="background-color: #ffff00">derbyshire</span> .
1701 	19681 	14 	<span style="background-color: #ffff00">the baku turkish martyr 's memorial</span> is dedicated to the ottoman army soldiers killed in the battle of baku , and is located in <span style="background-color: #ffff00">azerbaijan</span> , which is led by <span style="background-color: #ffff00">the prime minister of azerbaijan</span> , <span style="background-color: #ffff00">artur rasizade</span> .
1826 	19806 	14 	<span style="background-color: #ffff00">a fortress of grey ice</span> is from <span style="background-color: #ffff00">the united states</span> where <span style="background-color: #ffff00">the african americans</span> are an ethnic group . <span style="background-color: #ffff00">english</span> is spoken in <span style="background-color: #ffff00">the united states</span> and also in <span style="background-color: #ffff00">great britain</span> .
1537 	19517 	14 	<span style="background-color: #ffff00">amdavad ni gufa</span> is located in <span style="background-color: #ffff00">ahmedabad</span> , <span style="background-color: #ffff00">gujarat</span> , <span style="background-color: #ffff00">india</span> . <span style="background-color: #ffff00">t s thakur</span> was an <span style="background-color: #ffff00">indian</span> leader .
1547 	19527 	14 	<span style="background-color: #ffff00">julia morgan</span> from <span style="background-color: #ffff00">california</span> , designed many important buildings including <span style="background-color: #ffff00">the los angeles herald building</span> and <span style="background-color: #ffff00">the asilomer conference grounds</span> .
1531 	19511 	14 	located in <span style="background-color: #ffff00">virginia</span> , <span style="background-color: #ffff00">united states</span> and with the current tenants of <span style="background-color: #ffff00">the mason school of business</span> , <span style="background-color: #ffff00">the alan b. miller hall</span> was completed in june 1st , 2009 .
1798 	19778 	14 	<span style="background-color: #ffff00">the addiction journal</span> concerns the topic of <span style="background-color: #ffff00">addiction</span> and has the lccn number <span style="background-color: #ffff00">93645978</span> . the abbreviated name is `` addiction '' and the issn number is <span style="background-color: #ffff00">1360-0443</span> .
1649 	19629 	14 	<span style="background-color: #ffff00">bhajji</span> comes from the country <span style="background-color: #ffff00">india</span> , where the currency is <span style="background-color: #ffff00">the rupee</span> . the leader of <span style="background-color: #ffff00">india</span> is either <span style="background-color: #ffff00">t. s. thakur</span> and/or <span style="background-color: #ffff00">narendra modi</span> .
1691 	19671 	14 	<span style="background-color: #ffff00">baku</span> , the capital of <span style="background-color: #ffff00">azerbaijan</span> is the location of <span style="background-color: #ffff00">the turkish martyrs memorial</span> dedicated to the soldiers of the ottoman army killed in the battle of baku . <span style="background-color: #ffff00">the memorial</span> was designed by huseyin butuner and hilmi guner .
1775 	19755 	14 	<span style="background-color: #ffff00">1634 : the ram rebellion</span> was written by <span style="background-color: #ffff00">virginia demarce</span> and has 512 pages . <span style="background-color: #ffff00">it</span> can be found as <span style="background-color: #ffff00">an ebook</span> and has the isbn number of <span style="background-color: #ffff00">1-4165-2060-0</span> .
1654 	19634 	14 	<span style="background-color: #ffff00">bhajji</span> originates from the <span style="background-color: #ffff00">karnataka</span> region of <span style="background-color: #ffff00">india</span> . <span style="background-color: #ffff00">the country 's</span> leaders are <span style="background-color: #ffff00">narendra modi</span> and <span style="background-color: #ffff00">sumitra mahajan</span> .
1465 	19445 	14 	the surface type of the second runway of <span style="background-color: #ffff00">ardmore airport , new zealand</span> is <span style="background-color: #ffff00">poaceae</span> . <span style="background-color: #ffff00">poaceae</span> is <span style="background-color: #ffff00">a flowering plant</span> of the order of <span style="background-color: #ffff00">commelinids</span> and the class of <span style="background-color: #ffff00">monocotyledon</span> .
1718 	19698 	14 	associazione sportive gubbio 1910 srl ( abbreviated to <span style="background-color: #ffff00">as gubbio 1910</span> ) has <span style="background-color: #ffff00">5300</span> members , played in the <span style="background-color: #ffff00">2014</span> season and <span style="background-color: #ffff00">its</span> ground is <span style="background-color: #ffff00">stadio pietro barbetti</span> .
1546 	19526 	14 	born in <span style="background-color: #ffff00">california</span> , <span style="background-color: #ffff00">julia morgan</span> has designed buildings such as <span style="background-color: #ffff00">los angeles herald examiner building</span> and <span style="background-color: #ffff00">the riverside art museum</span> , and was also the architect of <span style="background-color: #ffff00">the grounds of asilomar conference</span> .
1801 	19781 	14 	<span style="background-color: #ffff00">cornell university</span> in <span style="background-color: #ffff00">ithaca , new york</span> is the publisher of <span style="background-color: #ffff00">administrative science quarterly</span> . <span style="background-color: #ffff00">the university</span> is affiliated with <span style="background-color: #ffff00">the association of american universities</span> .
1787 	19767 	14 	<span style="background-color: #ffff00">a severed wasp</span> is available in print , with the library of congress classification ps3523.e55 s4 1982 . <span style="background-color: #ffff00">its</span> isbn number is <span style="background-color: #ffff00">0-374-26131-8</span> , and <span style="background-color: #ffff00">its</span> oclc number is <span style="background-color: #ffff00">8805735</span> .
1776 	19756 	14 	the author of <span style="background-color: #ffff00">the novel 1634 the ram rebellions author</span> is <span style="background-color: #ffff00">virginia demarce</span> , <span style="background-color: #ffff00">it</span> is 512 pages long ( also can be found as <span style="background-color: #ffff00">an e-book</span> ) and has an isbn number <span style="background-color: #ffff00">1-4165-2060-0</span> .
1619 	19599 	14 	<span style="background-color: #ffff00">baked alaska</span> is found in hong kong , new york and paris . <span style="background-color: #ffff00">meringue , ice cream , sponge cake or christmas pudding</span> are <span style="background-color: #ffff00">its</span> main ingredients .
1689 	19669 	14 	<span style="background-color: #ffff00">the 11th mississippi infantry monument</span> is <span style="background-color: #ffff00">a contributing property</span> located in <span style="background-color: #ffff00">adams county , pennsylvania</span> , with <span style="background-color: #ffff00">franklin county to its west</span> and <span style="background-color: #ffff00">carrol county , maryland</span> to <span style="background-color: #ffff00">its</span> southeast .
1504 	19484 	14 	<span style="background-color: #ffff00">3 arena</span> is located in <span style="background-color: #ffff00">dublin</span> , <span style="background-color: #ffff00">the republic of ireland</span> , where <span style="background-color: #ffff00">críona ní dhálaigh</span> was lord mayor . the owner of <span style="background-color: #ffff00">3arena</span> is <span style="background-color: #ffff00">live nation entertainment</span> .
1530 	19510 	14 	situated in <span style="background-color: #ffff00">virginia</span> , <span style="background-color: #ffff00">united states</span> , , <span style="background-color: #ffff00">alan b. miller hall</span> was completed on 1st june 2009 . the current tenants are <span style="background-color: #ffff00">the mason school of business</span> .
1552 	19532 	14 	<span style="background-color: #ffff00">103 colmore row</span> was designed by <span style="background-color: #ffff00">the architect</span> , <span style="background-color: #ffff00">john madin , birmingham</span> native . <span style="background-color: #ffff00">birmingham</span> has <span style="background-color: #ffff00">the postcode area ` b '</span> and is lead by <span style="background-color: #ffff00">labour politician , john clancy</span> .
1536 	19516 	14 	the address of <span style="background-color: #ffff00">amdavad ni gufa</span> is lalbhai dalpatbhai campus , <span style="background-color: #ffff00">near cept university</span> , <span style="background-color: #ffff00">opp . gujarat university</span> , <span style="background-color: #ffff00">university road , ahmedabad , gujarat , india</span> .
1786 	19766 	14 	<span style="background-color: #ffff00">a long long way</span> was written in <span style="background-color: #ffff00">ireland</span> and published by <span style="background-color: #ffff00">viking press</span> . <span style="background-color: #ffff00">it</span> was preceded by <span style="background-color: #ffff00">annie dunn</span> and followed by <span style="background-color: #ffff00">the secret scripture</span> .
1520 	19500 	14 	<span style="background-color: #ffff00">adisham hall</span> can be found in haputale , sri lanka , where <span style="background-color: #ffff00">sri lanka 's</span> capital is <span style="background-color: #ffff00">sri jayawardenepura kotte</span> and the language is the <span style="background-color: #ffff00">tamil language</span> .
1709 	19689 	14 	<span style="background-color: #ffff00">italian</span> born <span style="background-color: #ffff00">michele marcolini</span> , previously at <span style="background-color: #ffff00">fc bari 1908</span> and manager of <span style="background-color: #ffff00">ac lumezzane</span> , is the owner of <span style="background-color: #ffff00">torino</span> f.c.
1491 	19471 	14 	with the capital of <span style="background-color: #ffff00">cape town</span> , <span style="background-color: #ffff00">south africa</span> is the location of <span style="background-color: #ffff00">11 diagonal street</span> , has the ethnic group of <span style="background-color: #ffff00">asian south african</span> and one of <span style="background-color: #ffff00">its</span> leaders is <span style="background-color: #ffff00">cyril ramaphosa</span> .
1818 	19798 	14 	<span style="background-color: #ffff00">alcatraz versus the evil librarians</span> is from <span style="background-color: #ffff00">the united states</span> where one of the ethnic groups are <span style="background-color: #ffff00">the native americans</span> . <span style="background-color: #ffff00">the english language</span> is spoken in <span style="background-color: #ffff00">the us</span> as well as <span style="background-color: #ffff00">great britain</span> .
1480 	19460 	14 	<span style="background-color: #ffff00">elliot see</span> , a graduate of <span style="background-color: #ffff00">university of texas at austin</span> , was born in <span style="background-color: #ffff00">dallas</span> on july 23 , 1927 , and died in <span style="background-color: #ffff00">st. louis</span> .
1770 	19750 	14 	<span style="background-color: #ffff00">denmark 's</span>  <span style="background-color: #ffff00">school of business and social sciences at the aarhus university</span> was established in <span style="background-color: #ffff00">1928</span> . <span style="background-color: #ffff00">it</span> currently has <span style="background-color: #ffff00">737</span> staff and is affiliated with <span style="background-color: #ffff00">the european university association</span> .
1726 	19706 	14 	<span style="background-color: #ffff00">azal pfk</span> play <span style="background-color: #ffff00">their</span> home matches at <span style="background-color: #ffff00">the azal arena</span> in <span style="background-color: #ffff00">azerbaijan</span> and <span style="background-color: #ffff00">they</span> compete in <span style="background-color: #ffff00">the azerbaijan premier league</span> where <span style="background-color: #ffff00">qarabag fk</span> are champions .
1512 	19492 	14 	the tenant of <span style="background-color: #ffff00">the ac hotel bella sky copenhagen</span> is <span style="background-color: #ffff00">marriott international</span> . <span style="background-color: #ffff00">the hotel</span> has 23 floors , was designed by <span style="background-color: #ffff00">the company 3xn</span> and is owned by <span style="background-color: #ffff00">the bella center</span> .
1651 	19631 	14 	<span style="background-color: #ffff00">bhajji</span> originate from <span style="background-color: #ffff00">india</span> where <span style="background-color: #ffff00">the indian people</span> come from . the leaders of <span style="background-color: #ffff00">the country</span> are <span style="background-color: #ffff00">t s thakur</span> and <span style="background-color: #ffff00">sumitra mahajan</span> .
1409 	19389 	14 	<span style="background-color: #ffff00">al asad airbase</span> is operated by <span style="background-color: #ffff00">the united states air force</span> who participated in the battles during <span style="background-color: #ffff00">operation enduring freedom</span> . <span style="background-color: #ffff00">they</span> deploy <span style="background-color: #ffff00">the lockheed ac-130</span> on <span style="background-color: #ffff00">their</span> aircraft carriers and also make use of the aircraft fighter <span style="background-color: #ffff00">general dynamics f-16 fighting falcon</span> .
